sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path3,0x293c4698
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path4,0x293c46a0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path5,0x293c46a8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path6,0x293c46b0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path7,0x293c46b8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path8,0x293c46c0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_max_credit_per_path0,0x293c4700
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_max_credit_per_path1,0x293c4708
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_max_credit_per_path2,0x293c4710
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_max_credit_per_path3,0x293c4718
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_max_credit_per_path4,0x293c4720
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_max_credit_per_path5,0x293c4728
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_max_credit_per_path6,0x293c4730
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_max_credit_per_path7,0x293c4738
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.evmi_tx_dwrr_max_credit_cfg,0x293c5030
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_tx_recir_credit_per_path0,0x293e9100
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_tx_recir_credit_per_path1,0x293e9108
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_tx_recir_credit_per_path2,0x293e9110
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_tx_recir_credit_per_path3,0x293e9118
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_tx_recir_credit_per_path4,0x293e9120
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_tx_recir_credit_per_path5,0x293e9128
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_tx_recir_credit_per_path6,0x293e9130
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_tx_recir_credit_shared,0x293e9140
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_rx_recir_credit_per_path0,0x293e9180
sv.mmg.nss.fxp.nss.fxp.evmout.evmout_regs.evmo_rx_recir_credit_per_path1,0x293e9188
